hhid,region,urbrur,hhsize,land_ownership,land_area,landcul,landless,TLU_total,thhagasset,hhdurval,wealth,wealth_urb,wealth_rur,femhead,agehead,hhlabor,flabor,flaborshare,educadult,educhead,d_mobile,d_computer,d_internet,electricity,ownhome,distprschool,distsecschool,disthealth,distbus,distroad,distbank,distpost,agrassetNT,agrassetT,pcexpusd,exppcday,hhdurvalimp_tech,MVadoption,mixed_crop,erosion,anti_erosion,shock_1,shock_2,shock_3,shock_4,shock_5,shock_6,shock_7,shock_8,shock_9,shock_10,shock_11,shock_12,shock_13,shock_14,shock_15,shock_16,shock_17,shock_18,shock_19,m_10km,m_15km,m_20km,food_insecur,dummy_erosion,distextension_servoffice,distperiodic_market,distpermanent_market,dcrop_prod,rainfall2,rainfall3,distrib_rainfall3,length_heatperiod2,length_heatperiod3,more_drought1,more_floods1,delay_rainy_season1,earlierend_rainy_season1,pl,poor,dsmall,l1_precip_z,precip_z_neg,precip_z_pos,precip_z_low,precip_z_high,precip_z_low_yrbefore,precip_z_high_yrbefore,precip_z_neg_yrbefore,precip_z_pos_yrbefore,extra_temp_max29,l1_extra_temp29,modern_inputs_1,ln_farmsize,ln_areacultiv,ln_educ,ageheadsqure,logage,logagehead2,ln_hhsize,ln_distextension_servoffice,ln_distpermanent_market,ln_total_livstocksize,tractor,cooperative,field_help,irrig_programme,dum_cropresid,dum_organ_fert,dum_inorgan_fert,dum_subjective_neg_affect,sandy_soil,loamy_soil,clay_soil,hill_topog,plain_topog,gentleslope_topog,steepslope_topog,valley_topog,modern_inputs
15207,6,2,11,1,17,17,0,1.4,217750,2216000,-.3457242,0,-.20460905,0,55,1,1,1,0,0,0,0,0,0,1,0,0,0,8,70,70,80,9,0,199.05344,.54535186,2216000,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,1,80,70,7,1,1,0,1,1,0,1,0,0,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,2.8903718,2.8903718,0,3025,4.0253515,8.0149965,2.4849067,4.3944492,2.0794415,.87546873,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1
15207,6,2,10,1,9.3502998,9.3502998,0,.5,618250,1066500,-.35186973,0,-.13419428,0,62,1,1,1,9,0,1,0,0,0,1,0,0,0,10,45,70,70,19,0,550.08044,1.5070697,1066500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,0,0,10,0,1,1,0,1,0,1,1,0,1,1,176621.91,0,0,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,1,2.3370154,2.3370154,0,3844,4.1431346,8.254529,2.3978953,0,0,.4054651,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
15208,6,2,5,1,9,9,0,1.8,119250,2873000,-.34818834,0,-.21751064,0,27,1,1,1,0,0,0,0,0,0,1,0,0,0,8,70,70,80,4,0,226.89,.62161642,2533000,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,1,80,70,7,0,1,0,1,0,1,1,1,1,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,2.3025851,2.3025851,0,729,3.3322046,6.5930448,1.7917595,4.3944492,2.0794415,1.0296195,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
15208,6,2,5,1,50.086998,45.1703,0,0,437600,730000,-.38277286,0,-.20323399,1,18,1,1,1,12,0,0,0,0,0,1,0,0,0,10,45,70,70,15,0,843.492,2.3109369,730000,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,1,0,10,0,0,1,0,1,0,1,1,0,0,1,176621.91,0,0,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,3.9335301,3.8323367,0,324,2.9444389,5.7838254,1.7917595,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15209,6,2,9,1,15.2,6.5999999,0,4.1500001,539300,1863600,-.35920119,0,-.17825045,0,58,1,1,1,9,0,0,0,0,0,1,0,0,0,8,70,70,80,19,0,153.2166,.41977149,1523600,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31831,95182,159931,0,0,80,70,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,2.7850113,2.0281482,0,3364,4.0775375,8.1211834,2.3025851,4.3944492,2.0794415,1.6389967,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
15209,6,2,11,0,5,0,1,1.9,256000,1081000,-.32375184,0,-.16524002,0,70,1,1,1,12,0,0,0,0,0,1,0,0,0,10,45,70,70,12,0,385.59766,1.0564319,1081000,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31831,95182,159931,0,1,0,10,0,1,1,0,1,0,1,1,0,0,1,176621.91,0,1,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,1.7917595,0,0,4900,4.2626801,8.4971943,2.4849067,0,0,1.0647107,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15210,6,2,11,0,6.0683002,0,1,.89999998,159250,4477000,.019367427,0,-.22098863,0,35,1,1,1,9,0,1,0,0,0,1,0,0,0,8,70,70,80,6,0,142.69748,.39095199,3287000,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,0,80,70,7,1,1,0,1,0,0,1,1,1,1,182635.2,1,1,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,0,1.9556201,0,0,1225,3.583519,7.1115122,2.4849067,4.3944492,2.0794415,.64185387,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
15211,6,2,9,1,11.627,11.627,0,1.76,337150,2720000,-.40837902,0,-.2812387,0,52,1,1,1,0,0,0,0,0,0,1,0,0,0,8,70,70,80,13,0,143.14465,.39217713,2720000,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31831,95182,159931,0,1,80,70,7,0,1,0,1,0,1,1,0,1,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,0,2.5358374,2.5358374,0,2704,3.9702919,7.9028573,2.3025851,4.3944492,2.0794415,1.0152307,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
15211,6,2,7,1,10.087,10.087,0,.27000001,232675,341000,-.48294926,0,-.21884181,1,35,1,1,1,9,0,0,0,0,0,1,0,0,0,10,45,70,70,11,0,332.42615,.91075659,341000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,1,0,10,0,1,1,0,1,1,0,1,1,0,1,176621.91,1,0,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,2.4057732,2.4057732,0,1225,3.583519,7.1115122,2.0794415,0,0,.23901691,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15212,6,2,15,1,26,10,0,0,217500,1977000,-.39944941,0,-.27163139,0,40,1,1,1,0,0,0,0,0,0,1,0,0,0,8,70,70,80,9,0,213.52003,.58498639,1637000,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,1,80,70,7,1,0,1,1,1,0,1,0,1,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,3.2958369,2.3978953,0,1600,3.713572,7.3783836,2.7725887,4.3944492,2.0794415,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1
15212,6,2,15,0,16.3633,0,1,1.7,358950,0,-.48843074,0,-.25516108,0,43,1,1,1,0,0,0,0,0,0,1,0,0,0,10,45,70,70,15,0,308.9574,.84645861,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,1,0,10,0,1,1,0,1,1,0,1,1,0,1,176621.91,1,1,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,2.8543589,0,0,1849,3.7841897,7.5229411,2.7725887,0,0,.9932518,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
15213,6,2,10,1,5.8000002,4.5,0,2.9000001,291750,1855000,-.34380347,0,-.17832507,0,38,1,1,1,9,9,1,0,0,0,1,0,0,0,8,70,70,80,10,0,250.9274,.68747234,1175000,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31831,95182,159931,0,0,80,70,7,0,1,0,1,0,1,1,0,1,1,182635.2,1,1,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,1.9169227,1.704748,2.3025851,1444,3.6635616,7.2758646,2.3978953,4.3944492,2.0794415,1.3609766,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
15213,6,2,12,1,7.04,6.00525,0,1.4,304250,1000,-.48843074,0,-.25516108,0,41,1,1,1,0,0,1,0,0,0,1,0,0,0,10,45,70,70,11,0,314.55701,.86180001,1000,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,1,0,10,0,1,1,0,1,0,1,1,1,0,1,176621.91,1,1,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,2.084429,1.9466599,0,1681,3.7376697,7.4277387,2.5649493,0,0,.87546873,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
15214,6,2,3,0,1.96,0,1,1.1,234650,1430750,-.40609378,0,-.22173838,0,35,1,1,1,0,0,1,0,0,0,1,0,0,0,8,70,70,80,7,0,293.61856,.80443442,1090750,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31831,95182,159931,0,1,80,70,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,1,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,0,1.0851892,0,0,1225,3.583519,7.1115122,1.3862944,4.3944492,2.0794415,.74193734,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
15215,6,2,9,1,14,14,0,.07,110500,2177750,-.14233138,0,-.044292919,0,48,1,1,1,9,9,0,0,0,0,1,0,0,0,8,70,70,80,3,0,176.3495,.48314932,2177750,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,1,80,70,7,1,1,0,1,0,1,1,1,1,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,2.7080503,2.7080503,2.3025851,2304,3.8918202,7.742836,2.3025851,4.3944492,2.0794415,.067658648,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
15216,6,2,9,1,17,3,0,0,340000,3198500,-.34093544,0,-.25708237,0,49,1,1,1,9,9,0,0,0,0,1,0,0,0,8,70,70,80,13,0,256.3768,.70240217,2858500,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,1,80,70,7,1,1,0,1,1,0,1,0,0,0,182635.2,1,1,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,0,2.8903718,1.3862944,2.3025851,2401,3.9120231,7.7840571,2.3025851,4.3944492,2.0794415,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
15216,6,2,9,0,21,0,1,1,468600,1025000,-.47198629,0,-.14620328,0,52,1,1,1,9,9,1,0,0,0,0,0,0,0,10,45,70,70,19,0,276.57935,.75775164,1025000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,1,0,10,0,1,1,0,0,0,1,1,0,1,1,176621.91,1,1,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,3.0910425,0,2.3025851,2704,3.9702919,7.9028573,2.3025851,0,0,.69314718,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15217,6,2,6,1,11,11,0,.039999999,146750,816000,-.49559578,0,-.34400102,0,33,1,1,1,0,0,0,0,0,0,1,0,0,0,8,70,70,80,6,0,175.87999,.48186299,816000,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,0,0,80,70,7,1,0,1,1,0,1,1,0,0,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,0,2.4849067,2.4849067,0,1089,3.5263605,6.9939332,1.9459101,4.3944492,2.0794415,.039220713,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
15217,6,2,7,0,18,0,1,.94999999,228450,786500,-.47746778,0,-.18252255,0,33,1,1,1,0,0,1,0,0,0,0,0,0,0,10,45,70,70,10,0,663.42023,1.8175896,786500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,1,0,10,0,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,2.9444389,0,0,1089,3.5263605,6.9939332,2.0794415,0,0,.66782939,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15218,6,2,8,1,12,12,0,.079999998,158500,1224000,-.47609112,0,-.33915135,0,45,1,1,1,0,0,0,0,0,0,1,0,0,0,8,70,70,80,6,0,102.00455,.27946451,1224000,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,0,80,70,7,1,1,0,1,0,1,1,1,1,1,182635.2,1,0,.65721714,1,0,0,0,0,0,0,1,108.27509,98.770172,1,2.5649493,2.5649493,0,2025,3.8286414,7.6138186,2.1972246,4.3944492,2.0794415,.07696104,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1
15218,6,2,8,1,5.3681002,5.3681002,0,.40000001,170500,0,-.48843074,0,-.25516108,0,48,1,1,1,0,0,0,0,0,0,1,0,0,0,10,45,70,70,8,0,216.26141,.59249705,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31831,95182,159931,1,1,0,10,0,0,1,0,0,0,1,1,0,1,1,176621.91,1,1,1.1912609,0,1,0,0,0,1,0,1,124.52619,119.76919,0,1.8513012,1.8513012,0,2304,3.8918202,7.742836,2.1972246,0,0,.33647224,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
15301,6,2,4,1,0,0,1,1.3,0,707000,-.45966932,0,-.28400436,1,65,1,0,0,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,0,0,159.84491,.43793127,707000,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34384,52936,92035,0,0,60,62,7,0,0,1,1,0,1,0,1,1,0,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,0,0,0,4225,4.1896548,8.3490114,1.6094379,4.1108737,2.0794415,.83290911,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15302,6,2,6,1,.0012000001,.0012000001,0,1.7,222000,348000,-.52025372,0,-.32959369,0,59,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,8,0,258.38812,.70791268,348000,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,0,1,1,0,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,.0011992806,.0011992806,0,3481,4.0943446,8.1553621,1.9459101,4.1108737,2.0794415,.9932518,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
15302,6,2,7,1,7.0195999,7.0195999,0,1.9,248250,1726000,-.18869671,0,-.044208344,0,62,1,1,1,9,0,1,0,0,0,1,65,35,65,7,65,65,65,11,0,536.75989,1.4705751,1046000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,1,1,0,1,0,1,1,1,1,1,176621.91,0,0,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.0818884,2.0818884,0,3844,4.1431346,8.254529,2.0794415,4.1896548,4.1896548,1.0647107,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15303,6,2,7,1,16.802,12.8,0,2.5,385000,0,-.53460509,0,-.35370034,0,60,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,14,0,160.82195,.44060805,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.8793108,2.6246686,0,3600,4.1108737,8.1889668,2.0794415,4.1108737,2.0794415,1.2527629,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0
15303,6,2,10,1,7.1282997,7.1282997,0,0,336500,396000,-.4356018,0,-.22919753,0,62,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,11,0,191.09808,.52355641,396000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,0,1,0,1,0,1,0,0,1,1,176621.91,1,0,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.0953517,2.0953517,0,3844,4.1431346,8.254529,2.3978953,4.1896548,4.1896548,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15304,6,2,11,1,4.197,4.197,0,1.7,288850,1373000,-.41124704,0,-.2024814,0,69,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,9,0,189.65979,.51961589,1033000,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,60,62,7,1,1,0,1,1,0,1,0,1,1,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,1.6480815,1.6480815,0,4761,4.2484951,8.4684229,2.4849067,4.1108737,2.0794415,.9932518,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15304,6,2,12,1,2,2,0,1.95,182250,1074000,-.31755975,0,-.1532096,0,73,1,1,1,0,0,0,0,0,0,1,65,35,65,7,65,65,65,8,0,242.1413,.66340083,1074000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,0,1,0,1,0,1,1,1,1,1,176621.91,1,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.0986123,1.0986123,0,5329,4.3040652,8.5811062,2.5649493,4.1896548,4.1896548,1.0818052,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15305,6,2,4,1,5.5,5.5,0,4.5999999,253200,1574200,-.46173972,0,-.3150447,0,48,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,8,0,224.85083,.61602968,1574200,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,60,62,7,1,1,0,0,1,0,1,0,1,0,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,1.8718022,1.8718022,0,2304,3.8918202,7.742836,1.6094379,4.1108737,2.0794415,1.7227666,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
15305,6,2,7,1,5.4597001,5.4597001,0,1.95,264000,2782000,-.027304005,0,-.015179569,0,55,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,11,0,431.38229,1.1818693,2782000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,1,0,65,7,65,1,0,0,1,0,1,1,0,1,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.8655829,1.8655829,0,3025,4.0253515,8.0149965,2.0794415,4.1896548,4.1896548,1.0818052,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0
15306,6,2,10,1,7.5430002,7.5430002,0,6.71,277500,1385500,-.27451742,0,-.041694064,0,49,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,7,0,188.90395,.51754504,365500,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,60,62,7,1,1,0,1,1,0,1,0,1,1,182635.2,1,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.1451123,2.1451123,0,2401,3.9120231,7.7840571,2.3978953,4.1108737,2.0794415,2.0425181,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
15306,6,2,9,1,6,6,0,1.98,456250,1892000,-.15639058,0,-.089551657,0,52,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,16,0,504.88541,1.3832477,1552000,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,1,1,0,1,0,1,1,1,1,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.9459101,1.9459101,0,2704,3.9702919,7.9028573,2.3025851,4.1896548,4.1896548,1.0919234,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
15308,6,2,7,0,2.5,0,1,.44999999,84000,347000,-.52025372,0,-.32959369,1,41,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,3,0,91.72403,.25129873,347000,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,0,1,1,0,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,1.2527629,0,0,1681,3.7376697,7.4277387,2.0794415,4.1108737,2.0794415,.37156355,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
15308,6,2,6,1,2,2,0,0,178000,0,-.48843074,0,-.25516108,1,59,1,1,1,0,0,0,0,0,0,1,65,35,65,7,65,65,65,8,0,193.97073,.53142667,0,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34384,52936,92035,1,1,65,7,65,1,1,0,1,0,1,1,1,1,1,176621.91,1,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.0986123,1.0986123,0,3481,4.0943446,8.1553621,1.9459101,4.1896548,4.1896548,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
15309,6,2,8,0,7.6012001,0,1,6.6499996,335000,1382000,-.35942569,0,-.10653462,0,38,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,8,0,599.68762,1.6429797,1372000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,65,7,65,1,1,0,1,0,1,1,1,1,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.1519017,0,0,1444,3.6635616,7.2758646,2.1972246,4.1896548,4.1896548,2.0347056,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15310,6,2,8,1,8.0500002,8.0500002,0,2.7,269200,0,-.53460509,0,-.35370034,0,87,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,8,0,235.67529,.64568573,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.2027647,2.2027647,0,7569,4.4773369,8.9319487,2.1972246,4.1108737,2.0794415,1.3083328,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
15310,6,2,6,1,10.1055,10.1055,0,13.26,484300,1469000,-.25100395,0,-.14309458,0,77,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,16,0,635.73944,1.7417519,1469000,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,1,1,65,7,65,0,0,1,0,0,1,0,0,0,0,176621.91,0,0,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.4074404,2.4074404,0,5929,4.356709,8.6877794,1.9459101,4.1896548,4.1896548,2.6574585,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
15311,6,2,2,1,3,3,0,1.5,207250,370000,-.47402072,0,-.30811101,0,30,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,7,0,357.73428,.98009396,370000,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,60,62,7,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,1.3862944,1.3862944,0,900,3.4339871,6.8035054,1.0986123,4.1108737,2.0794415,.91629076,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15311,6,2,3,1,7.0475998,7.0475998,0,.2,284500,695000,-.34431377,0,-.16185395,0,37,1,1,1,0,0,0,0,0,0,1,65,35,65,7,65,65,65,8,0,811.84119,2.2242224,695000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,0,1,0,1,0,1,1,0,1,1,176621.91,0,0,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.0853739,2.0853739,0,1369,3.6375861,7.2225661,1.3862944,4.1896548,4.1896548,.18232156,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15312,6,2,7,1,13.5121,13.4771,0,2.9000001,387800,347500,-.52025372,0,-.32959369,0,80,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,12,0,248.24643,.6801272,347500,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,60,62,7,1,1,0,0,0,1,1,0,1,1,182635.2,1,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.6749828,2.6725681,0,6400,4.3944492,8.7642097,2.0794415,4.1108737,2.0794415,1.3609766,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
15312,6,2,6,1,5.8462,2,0,.2,563500,355000,-.42399922,0,-.20066044,0,83,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,19,0,445.13449,1.2195466,15000,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,65,7,65,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.9236938,1.0986123,0,6889,4.4308167,8.8378267,1.9459101,4.1896548,4.1896548,.18232156,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
15313,6,2,15,1,9.0649996,9.0649996,0,.85000002,298300,1380500,-.27451742,0,-.041694064,0,30,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,10,0,196.69974,.53890342,360500,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34384,52936,92035,0,1,60,62,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.3090639,2.3090639,0,900,3.4339871,6.8035054,2.7725887,4.1108737,2.0794415,.61518568,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
